"Site","Site.Code","Sampling.Time","Unique.ID","Plot.ID","Leaf.PercN","Leaf.PercC","Leaf.CHN.Moldy","Zostera.shoots.per.m2.core","Zostera.sheath.width","Zostera.sheath.length","Zostera.longest.leaf.length","periphyton.mass.per.g.zostera","Epibiota.Macroalgae","Epibiota.MobileInvertebrate","Epibiota.Seagrass","Epibiota.SessileInvertebrate","Epibiota.SD.Periphyton","Epibiota.SD.SessileInvertebrate","Epibiota.SD.Macroalgae","Epibiota.SD.TotalEpibiota","mesograzer.abund.per.g.plant","mollusc.abund.per.g.plant","crustacean.abund.per.g.plant","amphipod.abund.per.g.plant","gammarid.abund.per.g.plant","caprellid.abund.per.g.plant","isopod.abund.per.g.plant","gastropod.abund.per.g.plant","Std.Abund.Polychaetes","Plot.Grazer.Richness","mesograzer.mass.per.g.plant","mollusc.mass.per.g.plant","crustacean.mass.per.g.plant","amphipod.mass.per.g.plant","gammarid.mass.per.g.plant","caprellid.mass.per.g.plant","isopod.mass.per.g.plant","gastropod.mass.per.g.plant","Std.Biomass.Polychaetes","Zostera.aboveground.mean.mass","Mean.Above.OtherSeagrass.g","total.macrophytes.aboveground.mean.mass","Zostera.belowground.mean.mass","Mean.Below.OtherSeagrass.g","Mean.Total.Below.macrophytes.core.g","Mean.Macroalgae.g","Mean.Total.Seagrass.Biomass.Above","Mean.Total.Seagrass.Biomass.Below","TOTAL.Seagrass.Biomass","TOTAL.Macrophyte.Biomass","Macroalgae","amphipod.survival.24hr","caprellid.survival.24hr","gastropod.survival.24hr","isopod.survival.24hr","lettuce.survival.24hr","Pdn.Shrimp","squid.survival.24hr","Pdn.Crustacean","grazer.richness.plot","grazer.richness.site","Subsite","Subsite.Name","Ocean","Coast","Basin","Latitude","Longitude","Date.Collected","Temperature.C","Salinity.ppt","Day.length.hours","Depth.Categorical","Depth.m","Perc.Silt","Perc.Sand","Perc.Gravel","glaciation","mean.fetch","pop.density.2015","GenotypicRichness","AllelicRichness","Inbreeding","log10.mean.fetch","log10.Zostera.AG.mass","log10.macrophytes.total.AG.mass.core","log10.Zostera.BG.mass","log10.Zostera.shoots.core","log10.Zostera.sheath.width","log10.Zostera.sheath.length","log10.Zostera.longest.leaf.length","log10.periphyton.mass.per.g.zostera","log10.mesograzer.abund.per.g.plant","log10.crustacean.abund.per.g.plant","log10.amphipod.abund.per.g.plant","log10.gammarid.abund.per.g.plant","log10.gastropod.abund.per.g.plant","log10.mesograzer.mass.per.g.plant","log10.crustacean.mass.per.g.plant","log10.amphipod.mass.per.g.plant","log10.gammarid.mass.per.g.plant","log10.gastropod.mass.per.g.plant","log10.grazer.richness.plot","log10.grazer.richness.site","log10.Leaf.PercN","log10.GenotypicRichness","log10.AllelicRichness","crustacean.mean.body.mass","log10.crustacean.mean.body.mass","gastropod.mean.body.mass","log10.gastropod.mean.body.mass","mesograzer.mean.body.mass","log10.mesograzer.mean.body.mass","basin"
"SW.A","SW",1,"SW.A.1.19",19,1.323370457,38.35392761,"N",1543.124828,0.37,5.1,24.08,NA,0,0,0.4717,0,NA,0,0,NA,2.505951635,2.505951635,0,0,0,0,0,2.505951635,0,1,2.48809673,2.452073675,0.036023055,0.036023055,0.036023055,0,0,2.452073675,0,173,0,173,175,0,175,0,173,175,348,348,0,0,NA,1,NA,0,NA,1,0,3,8,"A","Torser_d","Atlantic","East.Atlantic","East",58.3131,11.5488,"8/6/14",21,25,15.7,"Shallow.Subtidal",NA,NA,NA,NA,1,0.82625,50,0.58,4.56,0.0308,-0.0828885275063033,2.2405492482826,2.2405492482826,2.24551266781415,3.1886824060517,-0.431798275933005,0.707570176097936,1.38165648258579,NA,0.415966351189485,-1,-1,-1,0.415966351189485,0.412980504036917,-0.866387475374688,-0.866387475374688,-0.866387475374688,0.406893207738819,0.602059991327962,0.954242509439325,0.121681435200209,-0.236572006437063,0.658964842664435,NA,NA,0.978500000060855,-0.00943916997897032,0.992875000159371,-0.00310542437284213,"East"
"SW.A","SW",1,"SW.A.1.20",20,1.305346847,37.81990051,"N",1846.238633,0.39,4.7,18.58,NA,0,0,0.4591,0,NA,0,0,NA,2.551020408,1.913265306,0.637755102,0.637755102,0.637755102,0,0,1.913265306,0,2,4.343112245,4.177933673,0.165178571,0.165178571,0.165178571,0,0,4.177933673,0,133,0,133,153.5,0,153.5,0,133,153.5,286.5,286.5,0.67235,1,NA,0,NA,0,NA,1,1,3,8,"A","Torser_d","Atlantic","East.Atlantic","East",58.3131,11.5488,"8/6/14",21,25,15.7,"Shallow.Subtidal",NA,NA,NA,NA,1,0.82625,50,0.58,4.56,0.0308,-0.0828885275063033,2.12710479836481,2.12710479836481,2.18892848376085,3.26652300280392,-0.408935392973501,0.672097857935718,1.26904570965762,NA,0.423413071017768,-0.132087778421991,-0.132087778421991,-0.132087778421991,0.303901009533282,0.647687284829521,-0.576461574054859,-0.576461574054859,-0.576461574054859,0.631234046791515,0.602059991327962,0.954242509439325,0.115725924489439,-0.236572006437063,0.658964842664435,0.258999999344576,-0.586700237017771,2.18366666656109,0.33918634469128,1.70250000014896,0.231087120622821,"East"
"SW.B","SW",1,"SW.B.1.1",1,1.110482216,38.14269257,"N",413.3370074,0.41,5.02,26.82,0.1082,0,0,0.6348,0,0.170447385,0,0,0.170447385,11.22043846,6.041774555,2.157776627,2.157776627,2.157776627,0,0,6.473329881,2.589331952,6,4.239038495,3.578888313,0.563611255,0.563611255,0.563611255,0,0,3.67542724,0,67,0,67,200,0,200,0,67,200,267,267,57.63475,1,NA,1,NA,0,NA,1,1,6,11,"B","B_kevik","Atlantic","East.Atlantic","East",58.2488,11.4536,"8/6/14",21,24,15.7,"Shallow.Subtidal",NA,54.515,38.95,0,1,0.63375,50,0.42,3.55,-0.0909,-0.198082027658608,1.83250891270624,1.83250891270624,2.30319605742049,2.61735372497541,-0.387216143280265,0.700703717145019,1.42845877351558,-0.96537154337468,1.05386324814826,0.353680972814826,0.353680972814826,0.353680972814826,0.817785427792775,0.637393503111908,-0.178086256850596,-0.178086256850596,-0.178086256850596,0.576966104965323,0.845098040014257,1.07918124604762,0.0455116078598098,-0.3767507096021,0.550228353055094,0.261200000012791,-0.583026827375696,0.567780000025616,-0.245819909505637,0.37779615387686,-0.422742467691472,"East"
"SW.B","SW",1,"SW.B.1.2",2,0.860649228,38.46914291,"N",468.4486084,0.43,4.64,23.74,0.1115,0,0,0.604,0,0.184602649,0,0,0.184602649,27.100271,9.984310369,8.557980317,8.557980317,8.557980317,0,0,9.984310369,8.557980317,5,7.164455855,5.049208387,2.115247468,2.115247468,2.115247468,0,0,5.049208387,0,67.5,0,67.5,139.5,0,139.5,0,67.5,139.5,207,207,42.62259,1,NA,1,NA,0,NA,1,1,6,11,"B","B_kevik","Atlantic","East.Atlantic","East",58.2488,11.4536,"8/6/14",21,24,15.7,"Shallow.Subtidal",NA,54.515,38.95,0,1,0.63375,50,0.42,3.55,-0.0909,-0.198082027658608,1.83569057149243,1.83569057149243,2.1476763242411,2.67158805600594,-0.366531544420413,0.666517980554881,1.37548071461857,-0.95233580539844,1.43457323099075,0.937416594155816,0.937416594155816,0.937416594155816,1.00364620367138,0.861203088968329,0.345422248836108,0.345422248836108,0.345422248836108,0.711740467957142,0.845098040014257,1.07918124604762,-0.0651738164717931,-0.3767507096021,0.550228353055094,0.247166666625555,-0.607010099427499,0.50571428575349,-0.296094777954801,0.264368421075937,-0.577790422754995,"East"
"SW.B","SW",1,"SW.B.1.3",3,1.101153135,38.39746857,"N",606.2276109,0.4,3.11,19.48,NA,0,0,0.444,0,NA,0,0,NA,13.43979761,4.348169816,7.905763301,7.905763301,7.905763301,0,0,4.348169816,1.185864495,7,3.407779271,1.581943237,1.825836034,1.825836034,1.825836034,0,0,1.581943237,0,82,0,82,145.5,0,145.5,0,82,145.5,227.5,227.5,30.85647,1,NA,0,NA,NA,NA,1,1,6,11,"B","B_kevik","Atlantic","East.Atlantic","East",58.2488,11.4536,"8/6/14",21,24,15.7,"Shallow.Subtidal",NA,54.515,38.95,0,1,0.63375,50,0.42,3.55,-0.0909,-0.198082027658608,1.91907809237607,1.91907809237607,2.16583762469013,2.78335151089283,-0.397940008672038,0.492760389026837,1.2895889525426,NA,1.13161217265658,0.90340274557558,0.90340274557558,0.90340274557558,0.648181358777229,0.545032257327213,0.284619308458127,0.284619308458127,0.284619308458127,0.225811334937724,0.845098040014257,1.07918124604762,0.0418477195719974,-0.3767507096021,0.550228353055094,0.230949999953711,-0.63648203350448,0.363818181888598,-0.439115600773976,0.253558823569219,-0.59592127188106,"East"
"SW.B","SW",1,"SW.B.1.4",4,1.341295242,37.83931732,"N",826.6740149,0.325,3.45,16.425,NA,0,0,0.217,0,NA,0,0,NA,15.89128171,9.863554167,3.835826621,3.835826621,3.835826621,0,0,9.863554167,2.191900926,5,6.017316017,4.703819387,1.31349663,1.31349663,1.31349663,0,0,4.703819387,0,84.5,0,84.5,117,0,117,0,84.5,117,201.5,201.5,50.42627,NA,NA,0,NA,0,NA,1,NA,6,11,"B","B_kevik","Atlantic","East.Atlantic","East",58.2488,11.4536,"8/6/14",21,24,15.7,"Shallow.Subtidal",NA,54.515,38.95,0,1,0.63375,50,0.42,3.55,-0.0909,-0.198082027658608,1.93196611472817,1.93196611472817,2.07188200730613,2.91785932059369,-0.488116639021126,0.537819095073274,1.21550537823182,NA,1.20388327408221,0.59503595886463,0.59503595886463,0.59503595886463,0.998414286192485,0.786560916478552,0.150294777399894,0.150294777399894,0.150294777399894,0.681586670524413,0.845098040014257,1.07918124604762,0.127524384010038,-0.3767507096021,0.550228353055094,0.342428571408572,-0.465430006005968,0.476888888869018,-0.321582796163508,0.378655172490803,-0.421756106266093,"East"
"SW.B","SW",1,"SW.B.1.5",5,1.225957274,38.06236649,"N",496.0044089,0.35,3.04,17.02,0.1128,0,0,0.4639,0,0.243155853,0,0,0.243155853,30.89019938,11.23279978,17.31723299,17.31723299,17.31723299,0,0,11.23279978,2.34016662,7,9.68735374,6.442010671,3.245343068,3.245343068,3.245343068,0,0,6.442010671,0,47.5,0,47.5,92,0,92,0,47.5,92,139.5,139.5,39.1892,NA,NA,0,NA,NA,NA,1,NA,6,11,"B","B_kevik","Atlantic","East.Atlantic","East",58.2488,11.4536,"8/6/14",21,24,15.7,"Shallow.Subtidal",NA,54.515,38.95,0,1,0.63375,50,0.42,3.55,-0.0909,-0.198082027658608,1.68574173860226,1.68574173860226,1.96848294855394,2.69636024135395,-0.455931955649724,0.482873583608754,1.23095955574857,-0.947306058075032,1.49122437034562,1.24097916142802,1.24097916142802,1.24097916142802,1.0543372160235,0.990665285116009,0.524440661685126,0.524440661685126,0.524440661685126,0.815711248188938,0.845098040014257,1.07918124604762,0.0884753347913905,-0.3767507096021,0.550228353055094,0.18740540534819,-0.727217886879208,0.573499999748059,-0.241466577953501,0.313606060641749,-0.503615552882259,"East"
"SW.B","SW",1,"SW.B.1.6",6,1.196011901,37.86236191,"N",606.2276109,0.4,4.06,21.24,0.113,0,0,0.5812,0,0.194425327,0,0,0.194425327,16.32833186,7.060900265,6.178287732,6.178287732,6.178287732,0,0,7.060900265,3.089143866,3,6.955428067,4.80141218,2.154015887,2.154015887,2.154015887,0,0,4.80141218,0,63,0,63,116.5,0,116.5,0,63,116.5,179.5,179.5,22.40249,NA,NA,0,NA,0,NA,NA,NA,6,11,"B","B_kevik","Atlantic","East.Atlantic","East",58.2488,11.4536,"8/6/14",21,24,15.7,"Shallow.Subtidal",NA,54.515,38.95,0,1,0.63375,50,0.42,3.55,-0.0909,-0.198082027658608,1.80617997398389,1.80617997398389,2.07003786660776,2.78335151089283,-0.397940008672038,0.608526033577194,1.32715451240943,-0.946537395074545,1.21559346722222,0.797841215402949,0.797841215402949,0.797841215402949,0.854967625037437,0.848523368408749,0.352956972762492,0.352956972762492,0.352956972762492,0.690321225665578,0.845098040014257,1.07918124604762,0.0777355011514841,-0.3767507096021,0.550228353055094,0.348642857120983,-0.457619228048964,0.679999999971675,-0.167491087311854,0.425972973028489,-0.370617954974617,"East"
"SW.B","SW",1,"SW.B.1.7",7,1.096458197,36.44107056,"N",385.7812069,0.36,3.96,21.54,0.1052,0.0696,0,0.5792,0.0062,0.181629834,0.01070442,0.120165746,0.3125,74.95590829,39.68253968,22.04585538,22.04585538,22.04585538,0,0,39.68253968,13.22751323,5,39.77954145,33.59567901,6.183862434,6.183862434,6.183862434,0,0,33.59567901,0,41.5,0,41.5,259.5,0,259.5,0,41.5,259.5,301,301,174.37019,1,NA,1,NA,1,NA,1,1,6,11,"B","B_kevik","Atlantic","East.Atlantic","East",58.2488,11.4536,"8/6/14",21,24,15.7,"Shallow.Subtidal",NA,54.515,38.95,0,1,0.63375,50,0.42,3.55,-0.0909,-0.198082027658608,1.62838893005031,1.62838893005031,2.41580772763554,2.58746536422713,-0.443697499232713,0.597695185925512,1.33324569896196,-0.977571628814513,1.87538488494369,1.34529245949725,1.34529245949725,1.34529245949725,1.59969250462559,1.60075015598667,0.798226668919073,0.798226668919073,0.798226668919073,1.52757421237191,0.845098040014257,1.07918124604762,0.0399920786416282,-0.3767507096021,0.550228353055094,0.280499999995918,-0.55206713441414,0.846611111106183,-0.0723160360504829,0.53070588239816,-0.275146098579578,"East"
"SW.B","SW",1,"SW.B.1.8",8,0.969156623,37.48922729,"N",716.4508129,0.39,3.76,19.06,0.1077,0.0421,0,0.3987,0,0.270127916,0,0.105593178,0.375721094,36.81282723,27.81413613,4.090314136,4.090314136,4.090314136,0,0,27.81413613,4.908376963,4,16.42751963,15.35994764,1.06757199,1.06757199,1.06757199,0,0,15.35994764,0,135.5,0,135.5,177.5,0,177.5,0,135.5,177.5,313,313,29.83692,1,NA,0,NA,0,NA,1,1,6,11,"B","B_kevik","Atlantic","East.Atlantic","East",58.2488,11.4536,"8/6/14",21,24,15.7,"Shallow.Subtidal",NA,54.515,38.95,0,1,0.63375,50,0.42,3.55,-0.0909,-0.198082027658608,2.13513265137677,2.13513265137677,2.25163822044821,2.85579213200066,-0.408935392973501,0.575187844927661,1.28012289630231,-0.96738123914928,1.56717730998474,0.622246582015805,0.622246582015805,0.622246582015805,1.44582419210838,1.21820768165183,0.0672836677356831,0.0672836677356831,0.0672836677356831,1.18920801870924,0.845098040014257,1.07918124604762,-0.0136060320224747,-0.3767507096021,0.550228353055094,0.261000000123218,-0.583359492456689,0.552235293888309,-0.257875840632077,0.446244444290132,-0.350427177779825,"East"
"SW.B","SW",1,"SW.B.1.9",9,0.999410391,38.48460007,"N",633.7834114,0.35,4.24,22.52,NA,0.0132,0,0.4604,0,NA,0,0.028670721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.5,0,65.5,238.5,0,238.5,0,65.5,238.5,304,304,48.61312,1,NA,0,NA,0,NA,1,1,6,11,"B","B_kevik","Atlantic","East.Atlantic","East",58.2488,11.4536,"8/6/14",21,24,15.7,"Shallow.Subtidal",NA,54.515,38.95,0,1,0.63375,50,0.42,3.55,-0.0909,-0.198082027658608,1.8228216453031,1.8228216453031,2.37930551775058,2.80262556894674,-0.455931955649724,0.627365856592733,1.35256838617931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.845098040014257,1.07918124604762,-0.000256139453666605,-0.3767507096021,0.550228353055094,NA,NA,NA,NA,NA,NA,"East"
"SW.B","SW",1,"SW.B.1.10",10,0.858844459,37.7281723,"N",854.2298154,0.3,3.68,20.32,0.1408,0.1485,0,0.5696,0,0.247191011,0,0.26070927,0.507900281,20.03686784,12.82359542,5.610322994,5.610322994,5.610322994,0,0,12.82359542,1.602949427,4,9.946301194,7.364751142,2.581550052,2.581550052,2.581550052,0,0,7.364751142,0,173,0,173,238,0,238,0,173,238,411,411,16.96858,1,NA,1,NA,0,NA,1,1,6,11,"B","B_kevik","Atlantic","East.Atlantic","East",58.2488,11.4536,"8/6/14",21,24,15.7,"Shallow.Subtidal",NA,54.515,38.95,0,1,0.63375,50,0.42,3.55,-0.0909,-0.198082027658608,2.2405492482826,2.2405492482826,2.37839790094814,2.93208283303092,-0.522878745280338,0.565847818673518,1.30792370361188,-0.851089006890644,1.30399191976326,0.756660674015485,0.756660674015485,0.756660674015485,1.11138335373962,1.00200619442191,0.428385907621869,0.428385907621869,0.428385907621869,0.873015333901943,0.845098040014257,1.07918124604762,-0.0660854819365284,-0.3767507096021,0.550228353055094,0.460142857151158,-0.337107315186731,0.574312499793447,-0.240851731285885,0.496399999911363,-0.304168227250855,"East"
"SW.B","SW",1,"SW.B.1.11",11,1.189839602,37.67969513,"N",661.3392119,0.46,5.28,34.6,0.1098,0,0,1.0061,0,0.109134281,0,0,0.109134281,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.5,0,147.5,275.5,0,275.5,0,147.5,275.5,423,423,144.97414,1,NA,0,NA,0,NA,1,1,6,11,"B","B_kevik","Atlantic","East.Atlantic","East",58.2488,11.4536,"8/6/14",21,24,15.7,"Shallow.Subtidal",NA,54.515,38.95,0,1,0.63375,50,0.42,3.55,-0.0909,-0.198082027658608,2.17172645365323,2.17172645365323,2.44169513564072,2.82108046697153,-0.337242168318426,0.722633922533812,1.53907609879278,-0.959002307576509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.845098040014257,1.07918124604762,0.07548841966026,-0.3767507096021,0.550228353055094,NA,NA,NA,NA,NA,NA,"East"
"SW.B","SW",1,"SW.B.1.12",12,1.102607369,37.56534576,"N",413.3370074,0.45,3.36,36.68,NA,0,0,1.0646,0,NA,0,0,NA,21.59827214,16.68957392,1.963479285,1.963479285,1.963479285,0,0,16.68957392,2.945218928,3,16.54329472,15.51541331,1.027881406,1.027881406,1.027881406,0,0,15.51541331,0,89.5,0,89.5,142,0,142,0,89.5,142,231.5,231.5,43.64214,1,NA,0,NA,0,NA,1,1,6,11,"B","B_kevik","Atlantic","East.Atlantic","East",58.2488,11.4536,"8/6/14",21,24,15.7,"Shallow.Subtidal",NA,54.515,38.95,0,1,0.63375,50,0.42,3.55,-0.0909,-0.198082027658608,1.9566485792052,1.9566485792052,2.15533603746506,2.61735372497541,-0.346787486224656,0.526339277389844,1.56442932699798,NA,1.33642515182363,0.314600113409534,0.314600113409534,0.314600113409534,1.22503967490274,1.22123930375021,0.0522634370343003,0.0522634370343003,0.0522634370343003,1.19355348365919,0.845098040014257,1.07918124604762,0.0424208906512702,-0.3767507096021,0.550228353055094,0.523500000154063,-0.281083313857328,0.929647058958591,-0.0316819003057699,0.765954545473192,-0.115797002215829,"East"
"SW.B","SW",1,"SW.B.1.13",13,1.248136044,37.39337158,"N",606.2276109,0.44,3.63,22.62,0.1187,0,0,0.7308,0,0.16242474,0,0,0.16242474,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.5,0,82.5,166.5,0,166.5,0,82.5,166.5,249,249,60.56664,1,NA,0,NA,0,NA,1,1,6,11,"B","B_kevik","Atlantic","East.Atlantic","East",58.2488,11.4536,"8/6/14",21,24,15.7,"Shallow.Subtidal",NA,54.515,38.95,0,1,0.63375,50,0.42,3.55,-0.0909,-0.198082027658608,1.9216864754836,1.9216864754836,2.22401481137286,2.78335151089283,-0.356547323513813,0.559906625036113,1.35449260058944,-0.925183559354825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.845098040014257,1.07918124604762,0.0962619250406471,-0.3767507096021,0.550228353055094,NA,NA,NA,NA,NA,NA,"East"
"SW.B","SW",1,"SW.B.1.14",14,1.177470684,37.63446808,"N",799.1182144,0.39,3,20.66,0.1071,0,0,0.55305,0,0.193653377,0,0,0.193653377,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.5,0,76.5,183.5,0,183.5,0,76.5,183.5,260,260,19.74064,1,NA,0,NA,0,NA,1,1,6,11,"B","B_kevik","Atlantic","East.Atlantic","East",58.2488,11.4536,"8/6/14",21,24,15.7,"Shallow.Subtidal",NA,54.515,38.95,0,1,0.63375,50,0.42,3.55,-0.0909,-0.198082027658608,1.88930170250631,1.88930170250631,2.26599637049508,2.90315415707792,-0.408935392973501,0.477121254719662,1.3151303171836,-0.969805214643249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.845098040014257,1.07918124604762,0.0709501031168366,-0.3767507096021,0.550228353055094,NA,NA,NA,NA,NA,NA,"East"
"SW.B","SW",1,"SW.B.1.15",15,1.163566351,36.89001846,"N",661.3392119,0.41,4.06,26.66,NA,0,0,0.7012,0,NA,0,0,NA,20.45750418,9.298865538,1.859773108,1.859773108,1.859773108,0,0,9.298865538,9.298865538,4,11.237679,8.589362098,2.648316905,2.648316905,2.648316905,0,0,8.589362098,0,52.5,0,52.5,129.5,0,129.5,0,52.5,129.5,182,182,42.82651,1,NA,0,NA,0,NA,1,1,6,11,"B","B_kevik","Atlantic","East.Atlantic","East",58.2488,11.4536,"8/6/14",21,24,15.7,"Shallow.Subtidal",NA,54.515,38.95,0,1,0.63375,50,0.42,3.55,-0.0909,-0.198082027658608,1.72835378202123,1.72835378202123,2.1156105116743,2.82108046697153,-0.387216143280265,0.608526033577194,1.42586014507784,NA,1.31297038723721,0.292205793985321,0.292205793985321,0.292205793985321,0.973075436544411,1.05452415679129,0.439066809230855,0.439066809230855,0.439066809230855,0.938987895264863,0.845098040014257,1.07918124604762,0.0657911534599276,-0.3767507096021,0.550228353055094,1.42399999957414,0.153509989170958,0.923700000059083,-0.0344690563493607,0.549318181784187,-0.260176026105414,"East"
"SW.B","SW",1,"SW.B.1.16",16,1.052947044,37.98238754,"N",248.0022045,0.35,3.52,21.74,0.1167,0,0,0.4833,0,0.241464929,0,0,0.241464929,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,0,52,106,0,106,0,52,106,158,158,64.92589,1,NA,1,NA,0,NA,1,1,6,11,"B","B_kevik","Atlantic","East.Atlantic","East",58.2488,11.4536,"8/6/14",21,24,15.7,"Shallow.Subtidal",NA,54.515,38.95,0,1,0.63375,50,0.42,3.55,-0.0909,-0.198082027658608,1.72427586960079,1.72427586960079,2.02938377768521,2.39620319206741,-0.455931955649724,0.546542663478131,1.33725953975028,-0.932557157223619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.845098040014257,1.07918124604762,0.0224065297069422,-0.3767507096021,0.550228353055094,NA,NA,NA,NA,NA,NA,"East"
"SW.B","SW",1,"SW.B.1.17",17,1.185571194,36.23783112,"N",385.7812069,0.41,2.86,21,NA,0.2533,0,0.5617,0,NA,0,0.450952466,NA,33.71260008,19.66568338,7.023458351,7.023458351,7.023458351,0,0,19.66568338,7.023458351,3,14.56805731,11.2136536,3.354403708,3.354403708,3.354403708,0,0,11.2136536,0,50.5,0,50.5,87.5,0,87.5,0,50.5,87.5,138,138,31.2698,1,NA,1,NA,0,NA,1,1,6,11,"B","B_kevik","Atlantic","East.Atlantic","East",58.2488,11.4536,"8/6/14",21,24,15.7,"Shallow.Subtidal",NA,54.515,38.95,0,1,0.63375,50,0.42,3.55,-0.0909,-0.198082027658608,1.71180722904119,1.71180722904119,1.94694327069783,2.58746536422713,-0.387216143280265,0.456366033129043,1.32221929473392,NA,1.52907856789619,0.852690889438745,0.852690889438745,0.852690889438745,1.29591183426373,1.16637259813668,0.538373091167516,0.538373091167516,0.538373091167516,1.05360287743501,0.845098040014257,1.07918124604762,0.0739276386456893,-0.3767507096021,0.550228353055094,0.477599999937694,-0.320935681935343,0.570214285632417,-0.243961906469541,0.432125000012755,-0.364390607436718,"East"
"SW.B","SW",1,"SW.B.1.18",18,1.264409065,36.47612762,"N",716.4508129,0.38,2.96,17.54,0.107,0,0,0.3862,0,0.277058519,0,0,0.277058519,40.08016032,20.04008016,6.012024048,6.012024048,6.012024048,0,0,20.04008016,14.02805611,4,13.32665331,10.65931864,2.667334669,2.667334669,2.667334669,0,0,10.65931864,0,84.5,0,84.5,101.5,0,101.5,0,84.5,101.5,186,186,50.29951,1,NA,0,NA,0,NA,1,1,6,11,"B","B_kevik","Atlantic","East.Atlantic","East",58.2488,11.4536,"8/6/14",21,24,15.7,"Shallow.Subtidal",NA,54.515,38.95,0,1,0.63375,50,0.42,3.55,-0.0909,-0.198082027658608,1.93196611472817,1.93196611472817,2.01072386539177,2.85579213200066,-0.42021640338319,0.471291711058939,1.24402958903002,-0.970210529168144,1.60401166526321,0.786185054319786,0.786185054319786,0.786185054319786,1.30406119476658,1.12796777513142,0.442061683937096,0.442061683937096,0.442061683937096,1.03178476944769,0.845098040014257,1.07918124604762,0.101887600790894,-0.3767507096021,0.550228353055094,0.443666666617432,-0.352943199293182,0.53190000014451,-0.274170009561428,0.33250000008982,-0.478208350243558,"East"
"SW.B","SW",1,"SW.B.1.19",19,1.161289692,37.86837769,"N",385.7812069,0.41,3,20.36,NA,0,0,0.5944,0,NA,0,0,NA,35.22052253,21.02717763,11.03926825,11.03926825,11.03926825,0,0,21.02717763,3.154076644,5,14.2827104,11.14125007,3.141460337,3.141460337,3.141460337,0,0,11.14125007,0,43.5,0,43.5,103,0,103,0,43.5,103,146.5,146.5,130.49107,1,NA,0,NA,0,NA,1,1,6,11,"B","B_kevik","Atlantic","East.Atlantic","East",58.2488,11.4536,"8/6/14",21,24,15.7,"Shallow.Subtidal",NA,54.515,38.95,0,1,0.63375,50,0.42,3.55,-0.0909,-0.198082027658608,1.64836001098093,1.64836001098093,2.01703333929878,2.58746536422713,-0.387216143280265,0.477121254719662,1.30877777366472,NA,1.54802711988336,1.04685666252307,1.04685666252307,1.04685666252307,1.32484148372594,1.15784073589696,0.510740711878327,0.510740711878327,0.510740711878327,1.0508146091259,0.845098040014257,1.07918124604762,0.0649405711110469,-0.3767507096021,0.550228353055094,0.284571428636133,-0.54580870582783,0.529850000130522,-0.275847061221549,0.405522387915578,-0.391985164437285,"East"
"SW.B","SW",1,"SW.B.1.20",20,1.121683717,38.16269302,"N",523.5602094,0.48,4.44,23.52,0.2311,0,0,0.9074,0,0.254683712,0,0,0.254683712,36.23473809,11.81567546,22.84363923,22.84363923,22.84363923,0,0,11.81567546,1.575423395,3,12.86096889,8.199291059,4.661677826,4.661677826,4.661677826,0,0,8.199291059,0,72,0,72,111,0,111,0,72,111,183,183,86.11595,1,NA,0,NA,0,NA,1,1,6,11,"B","B_kevik","Atlantic","East.Atlantic","East",58.2488,11.4536,"8/6/14",21,24,15.7,"Shallow.Subtidal",NA,54.515,38.95,0,1,0.63375,50,0.42,3.55,-0.0909,-0.198082027658608,1.86332286012046,1.86332286012046,2.04921802267018,2.71979534402518,-0.318758762624413,0.64738297011462,1.3714373174041,-0.636012170251509,1.56032203403588,1.36066230511514,1.36066230511514,1.36066230511514,1.07611866608962,1.11263746818986,0.677760007800543,0.677760007800543,0.677760007800543,0.919040995711718,0.845098040014257,1.07918124604762,0.0498704154534698,-0.3767507096021,0.550228353055094,0.204068965503444,-0.690223037103704,0.693933333456672,-0.158682250442279,0.354934782695431,-0.449851438825144,"East"
